ZZ_APP_ID,ZZ_CIN_ID,ZZ_ACCT_ID,applic_date,transaction_type,transaction_amount,transaction_narrative,PrimaryCategoryDescription,SubCategoryDescription,VendorDescription,RecurrenceEventId,RecurrenceType,merchant_MCC,TRANSACTION_DATE,trans_id_app,Segment,ZZ_JOINT,CIN_M_OR_J,appsubject,cancelled_transaction,trans_id_cin,card_type,Deb_Cred_Flag,Transaction_Description2,MCC_1,MCC_Plus,MCC_AS,MCC_Label,PrimaryCategory_MCC_AS,SubCategory_MCC_AS,Enhance_PrimaryCategory,Enhance_SubCategory
10195,100028,10000134,28/11/2016,DPC,50,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,21/10/2016,10195|000302,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-53.28,ADMIRAL INSURANCE,Insurance,Motor Insurance,Admiral Insurance,17995770,Monthly,,09/06/2016,10195|000183,Segment2_MTG,1,M,1,,,,Debit,ADMIRAL INSURANCE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,Motor Insurance
10195,100028,10000134,28/11/2016,D/D,-43.25,GRAVESHAM COMMUNIT,Misc Regular Payments,,,17995777,FirstWorkingDay,,01/07/2016,10195|000203,Segment2_MTG,1,M,1,,,,Debit,GRAVESHAM COMMUNIT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Misc Regular Payments,
10195,100028,10000134,28/11/2016,BAC,851.4,DOCK CLIENT,Identified Salary,,,,,,30/11/2015,10195|000031,Segment2_MTG,1,M,1,,,,Credit,DOCK CLIENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Identified Salary,
10195,100028,10000134,28/11/2016,D/D,-189.61,SHAWBROOK,Financial Services,Personal Loans,Shawbrook,17995775,Monthly,,21/12/2015,10195|000047,Segment2_MTG,1,M,1,,,,Debit,SHAWBROOK,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Personal Loans
10195,100028,10000134,28/11/2016,INT TO,-5.64,20SEP A/C 71549293,Bank Charges and Returns,Interest Charge,,,,,11/10/2016,10195|000294,Segment2_MTG,1,M,1,,,,Debit,20SEP A/C 71549293,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10000134,28/11/2016,DPC,-361.79,ACC-NWESTBLACK,Transfers / Other,Bank Transfer,,,,,31/10/2016,10195|000310,Segment2_MTG,1,M,1,,,,Debit,ACC-NWESTBLACK,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-64,SE GAS LIMITED,Utilities,Energy Providers,Southern Electric,17995771,FirstWorkingDay,,01/06/2016,10195|000175,Segment2_MTG,1,M,1,,,,Debit,SE GAS LIMITED,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10000134,28/11/2016,DPC,-251.1,CALL REF.NO. 0417,Transfers / Other,Bank Transfer,,,,,27/06/2016,10195|000195,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0417,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,DPC,100,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,20/07/2016,10195|000211,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-19.05,IKANO BANK AB,Financial Services,Personal Loans,Ikano Bank,,,,25/07/2016,10195|000215,Segment2_MTG,1,M,1,,,,Debit,IKANO BANK AB,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Personal Loans
10195,100028,10000134,28/11/2016,DPC,40,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,03/08/2016,10195|000231,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-51.27,LVIC BUDGET ACC,Insurance,Motor Insurance,Liverpool Victoria Insurance Company Ltd,17995790,Monthly,,29/12/2015,10195|000051,Segment2_MTG,1,M,1,,,,Debit,LVIC BUDGET ACC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,Motor Insurance
10195,100028,10000134,28/11/2016,DPC,214,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,14/01/2016,10195|000067,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-71,SOUTHERN ELECTRIC,Utilities,Energy Providers,Southern Electric,17995786,FirstWorkingDay,,01/02/2016,10195|000083,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN ELECTRIC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10000134,28/11/2016,D/D,-19.05,IKANO BANK AB,Financial Services,Personal Loans,Ikano Bank,,,,26/02/2016,10195|000099,Segment2_MTG,1,M,1,,,,Debit,IKANO BANK AB,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Personal Loans
10195,100028,10000134,28/11/2016,D/D,-44.9,SOUTHERN WATER,Utilities,Water Companies,Southern Water,,,,01/08/2016,10195|000223,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN WATER,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Water Companies
10195,100028,10000134,28/11/2016,D/D,-185,GRAVESHAM BOROUGH,Misc Regular Payments,,,17995773,Monthly,,04/01/2016,10195|000059,Segment2_MTG,1,M,1,,,,Debit,GRAVESHAM BOROUGH,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Misc Regular Payments,
10195,100028,10000134,28/11/2016,POS -,-101,AMERICAN EXPRESS BRIGHTON,Financial Services,Credit Cards,American Express,17995783,Monthly,6012,28/01/2016,10195|000075,Segment2_MTG,1,M,1,,,,Debit,AMERICAN EXPRESS BRIGHTON,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10000134,28/11/2016,DPC,4.52,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,22/02/2016,10195|000091,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,BAC,2400,REASON A M    CD,Transfers / Other,,,,,,26/07/2016,10195|000219,Segment2_MTG,1,M,1,,,,Credit,REASON A M    CD,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,
10195,100028,10000134,28/11/2016,POS -,-102,AMERICAN EXPRESS BRIGHTON,Financial Services,Credit Cards,American Express,17995783,Monthly,6012,30/12/2015,10195|000055,Segment2_MTG,1,M,1,,,,Debit,AMERICAN EXPRESS BRIGHTON,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10000134,28/11/2016,D/D,-23.99,BT GROUP PLC,Utilities,"Internet, TV and Phone",BT,17995780,Monthly,,25/01/2016,10195|000071,Segment2_MTG,1,M,1,,,,Debit,BT GROUP PLC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,"Internet, TV and Phone"
10195,100028,10000134,28/11/2016,D/D,-35.15,ADMIRAL INSURANCE,Insurance,Motor Insurance,Admiral Insurance,17995770,Monthly,,08/02/2016,10195|000087,Segment2_MTG,1,M,1,,,,Debit,ADMIRAL INSURANCE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,Motor Insurance
10195,100028,10000134,28/11/2016,DPC,-311.21,ACC-NWESTBLACK,Transfers / Other,Bank Transfer,,,,,01/08/2016,10195|000227,Segment2_MTG,1,M,1,,,,Debit,ACC-NWESTBLACK,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-50.6,SOUTHERN WATER,Utilities,Water Companies,Southern Water,17995781,FirstWorkingDay,,04/01/2016,10195|000063,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN WATER,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Water Companies
10195,100028,10000134,28/11/2016,D/D,-50.6,SOUTHERN WATER,Utilities,Water Companies,Southern Water,17995781,FirstWorkingDay,,01/02/2016,10195|000079,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN WATER,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Water Companies
10195,100028,10000134,28/11/2016,D/D,-23.99,BT GROUP PLC,Utilities,"Internet, TV and Phone",BT,17995780,Monthly,,23/02/2016,10195|000095,Segment2_MTG,1,M,1,,,,Debit,BT GROUP PLC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,"Internet, TV and Phone"
10195,100028,10000134,28/11/2016,D/D,-59.52,DIRECT LINE INS,Insurance,General Insurance,Direct Line,17995788,FirstWorkingDay,,01/03/2016,10195|000107,Segment2_MTG,1,M,1,,,,Debit,DIRECT LINE INS,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,General Insurance
10195,100028,10000134,28/11/2016,DPC,-550,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,23/08/2016,10195|000242,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,DPC,150,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,05/09/2016,10195|000258,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-19.05,IKANO BANK AB,Financial Services,Personal Loans,Ikano Bank,,,,26/09/2016,10195|000274,Segment2_MTG,1,M,1,,,,Debit,IKANO BANK AB,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Personal Loans
10195,100028,10000134,28/11/2016,C/L,-21.95,BMACH        09OCT,Cash Machine,,,,,,10/10/2016,10195|000290,Segment2_MTG,1,M,1,,,,Debit,BMACH        09OCT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10000134,28/11/2016,D/D,-71,SOUTHERN ELECTRIC,Utilities,Energy Providers,Southern Electric,17995786,FirstWorkingDay,,02/11/2015,10195|000004,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN ELECTRIC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10000134,28/11/2016,DPC,150,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,16/11/2015,10195|000020,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-50.6,SOUTHERN WATER,Utilities,Water Companies,Southern Water,17995781,FirstWorkingDay,,01/12/2015,10195|000036,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN WATER,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Water Companies
10195,100028,10000134,28/11/2016,POS -,-290.81,MBNA LTD CS CHESTER,Financial Services,Credit Cards,MBNA,17995789,FirstDayOfType,6012,04/03/2016,10195|000111,Segment2_MTG,1,M,1,,,,Debit,MBNA LTD CS CHESTER,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10000134,28/11/2016,D/D,-55.02,LVIC BUDGET ACC,Insurance,Motor Insurance,Liverpool Victoria Insurance Company Ltd,17995790,Monthly,,26/08/2016,10195|000246,Segment2_MTG,1,M,1,,,,Debit,LVIC BUDGET ACC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,Motor Insurance
10195,100028,10000134,28/11/2016,CHG,-6,UNARRNGED OD USAGE,Bank Charges and Returns,Unarranged Overdraft,,,,,09/09/2016,10195|000262,Segment2_MTG,1,M,1,,,,Debit,UNARRNGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Unarranged Overdraft
10195,100028,10000134,28/11/2016,C/L  2,-30,ROYAL BANK   30SEP,Cash Machine,,,,,,30/09/2016,10195|000278,Segment2_MTG,1,M,1,,,,Debit,ROYAL BANK   30SEP,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10000134,28/11/2016,BAC,851.4,DOCK CLIENT,Identified Salary,,,,,,02/11/2015,10195|000008,Segment2_MTG,1,M,1,,,,Credit,DOCK CLIENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Identified Salary,
10195,100028,10000134,28/11/2016,D/D,-23.99,BT GROUP PLC,Utilities,"Internet, TV and Phone",BT,,,,23/11/2015,10195|000024,Segment2_MTG,1,M,1,,,,Debit,BT GROUP PLC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,"Internet, TV and Phone"
10195,100028,10000134,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,17995785,SecondDayOfType,,11/03/2016,10195|000115,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10000134,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,17995785,SecondDayOfType,,10/08/2016,10195|000234,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10000134,28/11/2016,D/D,-44.9,SOUTHERN WATER,Utilities,Water Companies,Southern Water,,,,01/09/2016,10195|000250,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN WATER,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Water Companies
10195,100028,10000134,28/11/2016,DPC,200,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,20/09/2016,10195|000266,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-192,GRAVESHAM BOROUGH,Misc Regular Payments,,,,,,03/10/2016,10195|000282,Segment2_MTG,1,M,1,,,,Debit,GRAVESHAM BOROUGH,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Misc Regular Payments,
10195,100028,10000134,28/11/2016,D/D,-35.15,ADMIRAL INSURANCE,Insurance,Motor Insurance,Admiral Insurance,17995770,Monthly,,06/11/2015,10195|000012,Segment2_MTG,1,M,1,,,,Debit,ADMIRAL INSURANCE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,Motor Insurance
10195,100028,10000134,28/11/2016,D/D,-51.27,LVIC BUDGET ACC,Insurance,Motor Insurance,Liverpool Victoria Insurance Company Ltd,17995790,Monthly,,26/11/2015,10195|000028,Segment2_MTG,1,M,1,,,,Debit,LVIC BUDGET ACC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,Motor Insurance
10195,100028,10000134,28/11/2016,D/D,-71,SOUTHERN ELECTRIC,Utilities,Energy Providers,Southern Electric,17995786,FirstWorkingDay,,01/03/2016,10195|000103,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN ELECTRIC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10000134,28/11/2016,D/D,-58.7,IKANO BANK AB,Financial Services,Personal Loans,Ikano Bank,17995787,Monthly,,21/03/2016,10195|000119,Segment2_MTG,1,M,1,,,,Debit,IKANO BANK AB,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Personal Loans
10195,100028,10000134,28/11/2016,D/D,-189.61,SHAWBROOK,Financial Services,Personal Loans,Shawbrook,,,,22/08/2016,10195|000238,Segment2_MTG,1,M,1,,,,Debit,SHAWBROOK,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Personal Loans
10195,100028,10000134,28/11/2016,D/D,-146.95,SKY DIGITAL,Utilities,"Internet, TV and Phone",Sky,,,,01/09/2016,10195|000254,Segment2_MTG,1,M,1,,,,Debit,SKY DIGITAL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,"Internet, TV and Phone"
10195,100028,10000134,28/11/2016,BAC,898.7,DOCK CLIENT,Identified Salary,,,17995778,Monthly,,21/09/2016,10195|000270,Segment2_MTG,1,M,1,,,,Credit,DOCK CLIENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Identified Salary,
10195,100028,10000134,28/11/2016,D/D,-52.1,SOUTHERN WATER,Utilities,Water Companies,Southern Water,,,,03/10/2016,10195|000286,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN WATER,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Water Companies
10195,100028,10000134,28/11/2016,POS -,-155.05,HOUSE OF FRASER GREENHITHE,Shopping (Discretionary),Department Stores,House of Fraser,,,5311,08/11/2015,10195|000016,Segment2_MTG,1,M,1,,,,Debit,HOUSE OF FRASER GREENHITHE,5311,Clothing and Retail,Shopping (Discretionary)|Department Stores,DEPARTMENT STORES,Shopping (Discretionary),Department Stores,Shopping (Discretionary),Department Stores
10195,100028,10000134,28/11/2016,D/D,-37.62,TV LICENCE QBP1,Utilities,TV Licences,TV Licensing,,,,01/12/2015,10195|000032,Segment2_MTG,1,M,1,,,,Debit,TV LICENCE QBP1,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,TV Licences
10195,100028,10000134,28/11/2016,D/D,-59.55,DIRECT LINE INS,Insurance,General Insurance,Direct Line,,,,03/12/2015,10195|000040,Segment2_MTG,1,M,1,,,,Debit,DIRECT LINE INS,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,General Insurance
10195,100028,10000134,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,17995785,SecondDayOfType,,11/12/2015,10195|000044,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10000134,28/11/2016,D/D,-55.02,LVIC BUDGET ACC,Insurance,Motor Insurance,Liverpool Victoria Insurance Company Ltd,,,,26/10/2016,10195|000307,Segment2_MTG,1,M,1,,,,Debit,LVIC BUDGET ACC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,Motor Insurance
10195,100028,10000134,28/11/2016,POS -,-288.73,MBNA LTD CS CHESTER,Financial Services,Credit Cards,MBNA,,,6012,30/05/2016,10195|000172,Segment2_MTG,1,M,1,,,,Debit,MBNA LTD CS CHESTER,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10000134,28/11/2016,D/D,-189.61,SHAWBROOK,Financial Services,Personal Loans,Shawbrook,17995775,Monthly,,20/06/2016,10195|000188,Segment2_MTG,1,M,1,,,,Debit,SHAWBROOK,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Personal Loans
10195,100028,10000134,28/11/2016,D/D,-59.52,DIRECT LINE INS,Insurance,General Insurance,Direct Line,17995788,FirstWorkingDay,,01/07/2016,10195|000204,Segment2_MTG,1,M,1,,,,Debit,DIRECT LINE INS,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,General Insurance
10195,100028,10000134,28/11/2016,POS -,-60,AMERICAN EXPRESS BRIGHTON,Financial Services,Credit Cards,American Express,17995783,Monthly,6012,30/07/2016,10195|000220,Segment2_MTG,1,M,1,,,,Debit,AMERICAN EXPRESS BRIGHTON,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10000134,28/11/2016,D/D,-26.99,BT GROUP PLC,Utilities,"Internet, TV and Phone",BT,17995780,Monthly,,24/10/2016,10195|000303,Segment2_MTG,1,M,1,,,,Debit,BT GROUP PLC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,"Internet, TV and Phone"
10195,100028,10000134,28/11/2016,INT TO,-2.95,22MAY A/C 71549293,Bank Charges and Returns,Interest Charge,,17995774,SecondDayOfType,,10/06/2016,10195|000184,Segment2_MTG,1,M,1,,,,Debit,22MAY A/C 71549293,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10000134,28/11/2016,D/D,-44.9,SOUTHERN WATER,Utilities,Water Companies,Southern Water,17995781,FirstWorkingDay,,01/07/2016,10195|000200,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN WATER,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Water Companies
10195,100028,10000134,28/11/2016,DPC,-900,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,25/07/2016,10195|000216,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,D/D,-23.99,BT GROUP PLC,Utilities,"Internet, TV and Phone",BT,17995780,Monthly,,23/12/2015,10195|000048,Segment2_MTG,1,M,1,,,,Debit,BT GROUP PLC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,"Internet, TV and Phone"
10195,100028,10000134,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,,,,11/10/2016,10195|000295,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10000134,28/11/2016,D/D,-71,SOUTHERN ELECTRIC,Utilities,Energy Providers,Southern Electric,17995786,FirstWorkingDay,,01/06/2016,10195|000176,Segment2_MTG,1,M,1,,,,Debit,SOUTHERN ELECTRIC,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,Energy Providers
10195,100028,10000134,28/11/2016,DPC,-400,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,24/06/2016,10195|000192,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10000134,28/11/2016,INT TO,-3.7,20JUN A/C 71549293,Bank Charges and Returns,Interest Charge,,,,,11/07/2016,10195|000208,Segment2_MTG,1,M,1,,,,Debit,20JUN A/C 71549293,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10000134,28/11/2016,BAC,853.7,DOCK CLIENT,Identified Salary,,,,,,17/10/2016,10195|000299,Segment2_MTG,1,M,1,,,,Credit,DOCK CLIENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Identified Salary,
10195,100028,10000134,28/11/2016,D/D,-163.22,SKY DIGITAL,Utilities,"Internet, TV and Phone",Sky,,,,02/06/2016,10195|000180,Segment2_MTG,1,M,1,,,,Debit,SKY DIGITAL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Utilities,"Internet, TV and Phone"
